Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-07-16,Machine Row (Each Side),Back,15.0,kgs,25,,,
2025-07-16,Machine Row (Each Side),Back,35.0,kgs,10,,,
2025-07-16,Machine Row (Each Side),Back,40.0,kgs,6,,,
2025-07-16,Machine Row (Each Side),Back,15.0,kgs,6,,,
2025-07-16,Wide Grip Seated Row,Back,15.0,kgs,12,,,
2025-07-16,Wide Grip Seated Row,Back,25.0,kgs,8,,,
2025-07-16,Lat Pulldown,Back,35.0,kgs,10,,,
2025-07-16,Lat Pulldown,Back,45.0,kgs,8,,,
2025-07-16,Lat Pulldown,Back,50.0,kgs,6,,,
2025-07-16,Lat Pulldown,Back,30.0,kgs,6,,,
2025-07-16,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,15,,,
2025-07-16,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,4,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,19,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,7,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,3,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,3,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,6,,,
2025-07-16,Dumbbell Curl (Each Side),Biceps,10.0,kgs,13,,,
2025-07-16,Dumbbell Curl (Each Side),Biceps,12.0,kgs,4,,,
2025-07-16,Dumbbell Curl (Each Side),Biceps,10.0,kgs,5,,,
2025-07-17,Leg Extension Machine,Legs,30.0,kgs,15,,,
2025-07-17,Leg Extension Machine,Legs,60.0,kgs,12,,,
2025-07-17,Leg Extension Machine,Legs,80.0,kgs,4,,,
2025-07-17,Leg Extension Machine,Legs,40.0,kgs,4,,,
2025-07-17,Leg Extension Machine,Legs,25.0,kgs,10,,,
2025-07-17,Squat Machine (Each Side),Legs,40.0,kgs,8,,,
2025-07-17,Squat Machine (Each Side),Legs,60.0,kgs,6,,,
2025-07-17,Lying Leg Curl Machine,Legs,15.0,kgs,20,,,
2025-07-17,Lying Leg Curl Machine,Legs,25.0,kgs,6,,,
2025-07-17,Lying Leg Curl Machine,Legs,20.0,kgs,9,,,
2025-07-17,Lying Leg Curl Machine,Legs,10.0,kgs,4,,,
2025-07-19,Incline Chest Press (Each Side),Chest,15.0,kgs,12,,,
2025-07-19,Incline Chest Press (Each Side),Chest,20.0,kgs,8,,,
2025-07-19,Incline Chest Press (Each Side),Chest,20.0,kgs,10,,,
2025-07-19,Seated Machine Fly,Chest,30.0,kgs,16,,,
2025-07-19,Seated Machine Fly,Chest,35.0,kgs,10,,,
2025-07-19,Seated Machine Fly,Chest,40.0,kgs,12,,,
2025-07-19,Cable Overhead Triceps Extension,Triceps,10.0,kgs,21,,,
2025-07-19,Cable Overhead Triceps Extension,Triceps,15.0,kgs,10,,,
2025-07-19,Cable Overhead Triceps Extension,Triceps,15.0,kgs,5,,,
2025-07-19,Triceps Pushdown (Easy Cable),Triceps,10.0,kgs,18,,,
2025-07-19,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,10,,,
2025-07-21,Incline Chest Press (Each Side),Chest,10.0,kgs,15,,,
2025-07-21,Incline Chest Press (Each Side),Chest,27.5,kgs,9,,,
2025-07-21,Incline Chest Press (Each Side),Chest,30.0,kgs,5,,,
2025-07-21,Seated Machine Fly,Chest,40.0,kgs,16,,,
2025-07-21,Seated Machine Fly,Chest,55.0,kgs,8,,,
2025-07-21,Machine Row (Each Side),Back,15.0,kgs,20,,,
2025-07-21,Machine Row (Each Side),Back,30.0,kgs,10,,,
2025-07-21,Machine Row (Each Side),Back,40.0,kgs,5,,,
2025-07-21,Seated Cable Row,Back,30.0,kgs,10,,,
2025-07-21,Seated Cable Row,Back,40.0,kgs,3,,,
2025-07-21,Dumbbell Curl (Each Side),Biceps,10.0,kgs,15,,,
2025-07-21,Dumbbell Curl (Each Side),Biceps,12.0,kgs,4,,,
2025-07-21,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,17,,,
2025-07-21,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,5,,,
2025-07-21,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,12,,,
2025-07-21,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,8,,,
2025-07-22,Leg Extension Machine,Legs,30.0,kgs,15,,,
2025-07-22,Leg Extension Machine,Legs,50.0,kgs,10,,,
2025-07-22,Leg Extension Machine,Legs,60.0,kgs,8,,,
2025-07-22,Leg Extension Machine,Legs,60.0,kgs,9,,,
2025-07-22,Lying Leg Curl Machine,Legs,15.0,kgs,15,,,
2025-07-22,Lying Leg Curl Machine,Legs,20.0,kgs,12,,,
2025-07-22,Lying Leg Curl Machine,Legs,25.0,kgs,9,,,
2025-07-22,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,12,,,
2025-07-22,Seated Calf Raise Machine (Each Side),Legs,15.0,kgs,6,,,
2025-07-22,Dumbbell Curl (Each Side),Biceps,10.0,kgs,12,,,
2025-07-22,Dumbbell Curl (Each Side),Biceps,12.0,kgs,4,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,3,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,2,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,6,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,6.0,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,7.5,kgs,7,,,
2025-07-24,Front Cable Raise,Shoulders,5.0,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,2.5,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,7.5,kgs,6,,,
2025-07-24,Front Cable Raise,Shoulders,5.0,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,2.5,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,7.5,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,5.0,kgs,4,,,
2025-07-24,Front Cable Raise,Shoulders,2.0,kgs,4,,,
2025-07-24,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-07-24,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,6,,,
2025-07-24,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,9,,,
2025-07-24,Triceps Pushdown,Triceps,10.0,kgs,15,,,
2025-07-24,Triceps Pushdown,Triceps,15.0,kgs,8,,,
2025-07-24,Triceps Pushdown,Triceps,17.5,kgs,3,,,
2025-07-24,Triceps Pushdown,Triceps,12.0,kgs,3,,,
2025-07-24,Triceps Pushdown,Triceps,5.0,kgs,6,,,
2025-07-24,Rope Curls (Each Side),Biceps,5.0,kgs,15,,,
2025-07-24,Rope Curls (Each Side),Biceps,10.0,kgs,8,,,
2025-07-24,Rope Curls (Each Side),Biceps,15.0,kgs,5,,,
2025-07-24,Rope Curls (Each Side),Biceps,7.0,kgs,5,,,
2025-07-24,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,8,,,
2025-07-24,Cable Lateral Raise (Each Side),Shoulders,3.75,kgs,3,,,
2025-07-24,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,2,,,
2025-07-24,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,3,,,
2025-07-24,Cable Lateral Raise (Each Side),Shoulders,3.75,kgs,4,,,
2025-07-24,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,1,,,
2025-07-24,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,4,,,
2025-07-24,Cable Overhead Tricep Extension (Hard Cable),Triceps,10.0,kgs,12,,,
2025-07-24,Cable Overhead Tricep Extension (Hard Cable),Triceps,12.0,kgs,6,,,
2025-07-24,Cable Overhead Tricep Extension (Hard Cable),Triceps,7.5,kgs,2,,,
2025-07-24,Cable Overhead Tricep Extension (Hard Cable),Triceps,3.25,kgs,4,,,
2025-07-26,Incline Chest Press (Each Side),Chest,15.0,kgs,15,,,
2025-07-26,Incline Chest Press (Each Side),Chest,25.0,kgs,9,,,
2025-07-26,Incline Chest Press (Each Side),Chest,30.0,kgs,6,,,
2025-07-26,Incline Chest Press (Each Side),Chest,10.0,kgs,6,,,
2025-07-26,Seated Machine Fly,Chest,40.0,kgs,14,,,
2025-07-26,Seated Machine Fly,Chest,50.0,kgs,6,,,
2025-07-26,Seated Machine Fly,Chest,55.0,kgs,8,,,
2025-07-26,Seated Machine Fly,Chest,20.0,kgs,6,,,
2025-07-26,Machine Row (Each Side),Back,15.0,kgs,20,,,
2025-07-26,Machine Row (Each Side),Back,35.0,kgs,7,,,
2025-07-26,Lat Pulldown,Back,30.0,kgs,12,,,
2025-07-26,Lat Pulldown,Back,40.0,kgs,10,,,
2025-07-26,Lat Pulldown,Back,50.0,kgs,6,,,
2025-07-26,Lat Pulldown,Back,30.0,kgs,6,,,
2025-07-26,Cable Face Pull,Shoulders,20.0,kgs,17,,,
2025-07-26,Cable Face Pull,Shoulders,25.0,kgs,6,,,
2025-07-28,Incline Chest Press (Each Side),Chest,15.0,kgs,12,,,
2025-07-28,Incline Chest Press (Each Side),Chest,25.0,kgs,5,,,
2025-07-28,Incline Chest Press (Each Side),Chest,27.5,kgs,2,,,
2025-07-28,Incline Chest Press (Each Side),Chest,20.0,kgs,4,,,
2025-07-28,Seated Machine Fly,Chest,30.0,kgs,17,,,
2025-07-28,Seated Machine Fly,Chest,40.0,kgs,10,,,
2025-07-28,Seated Machine Fly,Chest,50.0,kgs,4,,,
2025-07-28,Seated Machine Fly,Chest,40.0,kgs,3,,,
2025-07-28,Seated Machine Fly,Chest,20.0,kgs,6,,,
2025-07-28,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,16,,,
2025-07-28,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,6,,,
2025-07-28,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,4,,,
2025-07-28,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,4,,,
2025-07-28,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,8,,,
2025-07-28,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,2,,,
2025-07-28,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,6,,,
2025-07-28,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,8,,,
2025-07-28,Lat Pulldown,Back,30.0,kgs,15,,,
2025-07-28,Lat Pulldown,Back,40.0,kgs,8,,,
2025-07-28,Lat Pulldown,Back,45.0,kgs,6,,,
2025-07-28,Lat Pulldown,Back,50.0,kgs,5,,,
2025-07-28,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,12,,,
2025-07-28,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,5,,,
2025-07-28,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,6,,,
2025-07-28,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,5,,,
2025-07-28,Triceps Pushdown (Easy Cable),Triceps,10.0,kgs,13,,,
2025-07-28,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,2,,,
2025-07-28,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,5,,,
2025-07-28,Triceps Pushdown (Easy Cable),Triceps,10.0,kgs,6,,,
2025-07-28,Dumbbell Curl (Each Side),Biceps,10.0,kgs,18,,,
2025-07-28,Dumbbell Curl (Each Side),Biceps,12.0,kgs,4,,,
2025-07-29,Lying Leg Curl Machine,Legs,15.0,kgs,15,,,
2025-07-29,Lying Leg Curl Machine,Legs,20.0,kgs,12,,,
2025-07-29,Lying Leg Curl Machine,Legs,25.0,kgs,10,,,
2025-07-29,Lying Leg Curl Machine,Legs,25.0,kgs,6,,,
2025-07-29,Lying Leg Curl Machine,Legs,15.0,kgs,4,,,
2025-07-29,Squat Machine (Each Side),Legs,20.0,kgs,15,,,
2025-07-29,Squat Machine (Each Side),Legs,40.0,kgs,8,,,
2025-07-29,Squat Machine (Each Side),Legs,60.0,kgs,4,,,
2025-07-29,Dumbbell Curl (Each Side),Biceps,10.0,kgs,12,,,
2025-07-29,Dumbbell Curl (Each Side),Biceps,10.0,kgs,12,,,
2025-07-29,Dumbbell Curl (Each Side),Biceps,10.0,kgs,12,,,
2025-07-29,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-07-29,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,4,,,
2025-07-29,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,8,,,
2025-07-31,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,18,,,
2025-07-31,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-07-31,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,6,,,
2025-07-31,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,2,,,
2025-07-31,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,4,,,
2025-07-31,Overhead Press (Each Side, Dumbbells),Shoulders,10.0,kgs,11,,,
2025-07-31,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,6,,,
2025-07-31,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,8,,,
2025-07-31,Overhead Press (Each Side, Dumbbells),Shoulders,14.0,kgs,6,,,
2025-07-31,Triceps Pushdown,Triceps,7.5,kgs,21,,,
2025-07-31,Triceps Pushdown,Triceps,12.0,kgs,12,,,
2025-07-31,Triceps Pushdown,Triceps,15.0,kgs,9,,,
2025-07-31,Triceps Pushdown,Triceps,10.0,kgs,3,,,
2025-07-31,Triceps Pushdown,Triceps,5.0,kgs,4,,,
2025-07-31,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-07-31,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,8,,,
2025-07-31,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,8,,,
2025-07-31,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-31,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-31,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-31,Seated Incline Dumbbell Curl (Each Side),Biceps,5.0,kgs,4,,,
2025-07-31,Rear Delt Machine Fly,Shoulders,1.25,kgs,18,,,
2025-07-31,Rear Delt Machine Fly,Shoulders,2.5,kgs,9,,,
2025-07-31,Rear Delt Machine Fly,Shoulders,2.5,kgs,6,,,
2025-07-31,Cable Overhead Triceps Extension,Triceps,10.0,kgs,15,,,
2025-07-31,Cable Overhead Triceps Extension,Triceps,15.0,kgs,8,,,
2025-07-31,Cable Overhead Triceps Extension,Triceps,15.0,kgs,7,,,
2025-07-31,Cable Face Pull,Shoulders,20.0,kgs,8,,,
2025-08-02,Lat Pulldown,Back,35.0,kgs,15,,,
2025-08-02,Lat Pulldown,Back,45.0,kgs,8,,,
2025-08-02,Lat Pulldown,Back,50.0,kgs,5,,,
2025-08-02,Lat Pulldown,Back,30.0,kgs,3,,,
2025-08-02,Lat Pulldown,Back,20.0,kgs,3,,,
2025-08-02,Lat Pulldown,Back,45.0,kgs,5,,,
2025-08-02,Lat Pulldown,Back,20.0,kgs,3,,,
2025-08-02,Machine Row (Each Side),Back,10.0,kgs,20,,,
2025-08-02,Machine Row (Each Side),Back,25.0,kgs,14,,,
2025-08-02,Machine Row (Each Side),Back,35.0,kgs,7,,,
2025-08-02,Machine Row (Each Side),Back,35.0,kgs,4,,,
2025-08-02,Machine Row (Each Side),Back,20.0,kgs,6,,,
2025-08-02,Seated Cable Row,Back,20.0,kgs,15,,,
2025-08-02,Seated Cable Row,Back,30.0,kgs,5,,,
2025-08-02,Wide Grip Seated Row,Back,20.0,kgs,6,,,
2025-08-02,Wide Grip Seated Row,Back,20.0,kgs,12,,,
2025-08-02,Wide Grip Seated Row,Back,20.0,kgs,8,,,
2025-08-02,Incline Chest Press (Each Side),Chest,10.0,kgs,15,,,
2025-08-02,Incline Chest Press (Each Side),Chest,20.0,kgs,8,,,
2025-08-02,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,15,,,
2025-08-02,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,8,,,
2025-08-02,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,8,,,
2025-08-02,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,5,,,
2025-08-02,Incline Chest Press (Each Side),Chest,22.5,kgs,4,,,
2025-08-02,Seated Machine Fly,Chest,25.0,kgs,17,,,
2025-08-02,Seated Machine Fly,Chest,45.0,kgs,8,,,
2025-08-02,Seated Machine Fly,Chest,45.0,kgs,8,,,
2025-08-02,Seated Machine Fly,Chest,30.0,kgs,4,,,
2025-08-02,Seated Machine Fly,Chest,20.0,kgs,3,,,
2025-08-02,Decline Hammer Strength Chest Press(Each Side),Chest,20.0,kgs,15,,,
2025-08-02,Decline Hammer Strength Chest Press(Each Side),Chest,30.0,kgs,6,,,
2025-08-10,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,5.0,kgs,15,,,
2025-08-10,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,10.0,kgs,10,,,
2025-08-10,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,15.0,kgs,6,,,
2025-08-10,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,15.0,kgs,8,,,
2025-08-10,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,9,,,
2025-08-10,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,5,,,
2025-08-10,Seated Machine Fly,Chest,45.0,kgs,5,,,
2025-08-10,Seated Machine Fly,Chest,30.0,kgs,6,,,
2025-08-10,Seated Machine Fly,Chest,40.0,kgs,8,,,
2025-08-10,Seated Machine Fly,Chest,20.0,kgs,6,,,
2025-08-10,Lat Pulldown,Back,30.0,kgs,12,,,
2025-08-10,Lat Pulldown,Back,40.0,kgs,12,,,
2025-08-10,Lat Pulldown,Back,55.0,kgs,7,,,
2025-08-10,Lat Pulldown,Back,30.0,kgs,5,,,
2025-08-10,Lat Pulldown,Back,20.0,kgs,3,,,
2025-08-10,Seated Cable Row,Back,30.0,kgs,10,,,
2025-08-10,Seated Cable Row,Back,35.0,kgs,5,,,
2025-08-10,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-08-10,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,7,,,
2025-08-10,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,4,,,
2025-08-10,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,4,,,
2025-08-10,Cable Overhead Triceps Extension,Triceps,10.0,kgs,15,,,
2025-08-10,Cable Overhead Triceps Extension,Triceps,15.0,kgs,8,,,
2025-08-10,Cable Overhead Triceps Extension,Triceps,10.0,kgs,4,,,
2025-08-10,Dumbbell Curl (Each Side),Biceps,10.0,kgs,12,,,
2025-08-10,Dumbbell Curl (Each Side),Biceps,12.0,kgs,4,,,
2025-08-14,Triceps Pushdown,Triceps,10.0,kgs,12,,,
2025-08-14,Triceps Pushdown,Triceps,12.0,kgs,12,,,
2025-08-14,Triceps Pushdown,Triceps,15.0,kgs,6,,,
2025-08-14,Triceps Pushdown,Triceps,15.0,kgs,9,,,
2025-08-14,Triceps Pushdown,Triceps,10.0,kgs,4,,,
2025-08-14,Triceps Pushdown,Triceps,5.0,kgs,6,,,
2025-08-14,Cable Overhead Triceps Extension,Triceps,10.0,kgs,12,,,
2025-08-14,Cable Overhead Triceps Extension,Triceps,15.0,kgs,5,,,
2025-08-14,Cable Overhead Triceps Extension,Triceps,10.0,kgs,8,,,
2025-08-14,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,14,,,
2025-08-14,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,3,,,
2025-08-14,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,4,,,
2025-08-14,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,6,,,
2025-08-14,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-08-14,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,7,,,
2025-08-14,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,9,,,
2025-08-14,Rear Delt Cable Pull (Each Side),Shoulders,1.25,kgs,12,,,
2025-08-14,Rear Delt Cable Pull (Each Side),Shoulders,2.5,kgs,7,,,
2025-08-14,Rear Delt Cable Pull (Each Side),Shoulders,1.25,kgs,5,,,
2025-08-14,Dumbbell Preacher Curl (Each Side),Biceps,6.0,kgs,15,,,
2025-08-14,Dumbbell Hammer Curl (Each Side),Biceps,10.0,kgs,8,,,
2025-08-14,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,6,,,
2025-08-14,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,2,,,
2025-08-14,Dumbbell Preacher Curl (Each Side),Biceps,6.0,kgs,5,,,
2025-08-14,Dumbbell Hammer Curl (Each Side),Biceps,10.0,kgs,6,,,
2025-08-15,Leg Extension Machine,Legs,30.0,kgs,12,,,
2025-08-15,Leg Extension Machine,Legs,50.0,kgs,12,,,
2025-08-15,Leg Extension Machine,Legs,60.0,kgs,9,,,
2025-08-15,Leg Extension Machine,Legs,65.0,kgs,8,,,
2025-08-15,Leg Extension Machine,Legs,30.0,kgs,4,,,
2025-08-15,Leg Extension Machine,Legs,20.0,kgs,4,,,
2025-08-15,Leg Extension Machine,Legs,10.0,kgs,4,,,
2025-08-15,Lying Leg Curl Machine,Legs,15.0,kgs,15,,,
2025-08-15,Lying Leg Curl Machine,Legs,25.0,kgs,8,,,
2025-08-15,Lying Leg Curl Machine,Legs,20.0,kgs,3,,,
2025-08-15,Lying Leg Curl Machine,Legs,25.0,kgs,8,,,
2025-08-15,Lying Leg Curl Machine,Legs,15.0,kgs,4,,,
2025-08-15,Lying Leg Curl Machine,Legs,10.0,kgs,2,,,
2025-08-15,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,15,,,
2025-08-15,Seated Calf Raise Machine (Each Side),Legs,10.0,kgs,8,,,
2025-08-15,Seated Calf Raise Machine (Each Side),Legs,15.0,kgs,6,,,
2025-08-15,Seated Calf Raise Machine (Each Side),Legs,10.0,kgs,4,,,
2025-08-15,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,6,,,
2025-08-16,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,5.0,kgs,12,,,
2025-08-16,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,10.0,kgs,14,,,
2025-08-16,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,15.0,kgs,8,,,
2025-08-16,Incline Barbell Bench Press Smith Machine (Each Side) (Smith Machine),Chest,10.0,kgs,4,,,
2025-08-16,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,8,,,
2025-08-16,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,20.0,kgs,7,,,
2025-08-16,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,4,,,
2025-08-16,Seated Machine Fly,Chest,40.0,kgs,7,,,
2025-08-16,Seated Machine Fly,Chest,45.0,kgs,8,,,
2025-08-16,Lat Pulldown,Back,40.0,kgs,12,,,
2025-08-16,Lat Pulldown,Back,55.0,kgs,6,,,
2025-08-16,Lat Pulldown,Back,55.0,kgs,7,,,
2025-08-16,Lat Pulldown,Back,30.0,kgs,5,,,
2025-08-16,Machine Row (Each Side),Back,15.0,kgs,15,,,
2025-08-16,Machine Row (Each Side),Back,25.0,kgs,10,,,
2025-08-16,Machine Row (Each Side),Back,30.0,kgs,10,,,
2025-08-16,Machine Row (Each Side),Back,15.0,kgs,5,,,
2025-08-16,Dumbbell Curl (Each Side),Biceps,10.0,kgs,14,,,
2025-08-16,Dumbbell Curl (Each Side),Biceps,12.0,kgs,3,,,
2025-08-16,Dumbbell Curl (Each Side),Biceps,10.0,kgs,5,,,
2025-08-18,Incline Chest Press (Each Side),Chest,10.0,kgs,15,,,
2025-08-18,Incline Chest Press (Each Side),Chest,20.0,kgs,8,,,
2025-08-18,Incline Chest Press (Each Side),Chest,25.0,kgs,6,,,
2025-08-18,Incline Chest Press (Each Side),Chest,10.0,kgs,6,,,
2025-08-18,Decline Hammer Strength Chest Press(Each Side),Chest,40.0,kgs,8,,,
2025-08-18,Decline Hammer Strength Chest Press(Each Side),Chest,40.0,kgs,8,,,
2025-08-18,Seated Machine Fly,Chest,40.0,kgs,12,,,
2025-08-18,Seated Machine Fly,Chest,50.0,kgs,9,,,
2025-08-18,Lat Pulldown,Back,30.0,kgs,15,,,
2025-08-18,Lat Pulldown,Back,40.0,kgs,8,,,
2025-08-18,Lat Pulldown,Back,50.0,kgs,9,,,
2025-08-18,Seated Cable Row,Back,25.0,kgs,15,,,
2025-08-18,Seated Cable Row,Back,35.0,kgs,6,,,
2025-08-18,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,15,,,
2025-08-18,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,15,,,
2025-08-18,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,10,,,
